Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1566079200.0 136.816 NA 103 425 0 NA NA 269 912 0 NA NA 702 20375 1126 NA NA 1255 7167 1474 NA
1566079200.0 136.817 NA 102 417 0 NA NA 261 930 0 NA NA 612 18382 935 NA NA 1266 6697 1173 NA
1566079200.0 136.818 NA 104 431 0 NA NA 258 909 0 NA NA 695 18945 1142 NA NA 1059 7257 1378 NA
1566079200.0 136.819 NA 103 423 0 NA NA 260 927 0 NA NA 604 21237 934 NA NA 1045 7428 997 NA
1566079200.0 136.82 NA 112 418 0 NA NA 265 927 0 NA NA 621 21139 939 NA NA 919 7405 993 NA
1566079200.0 136.821 NA 102 397 0 NA NA 262 879 0 NA NA 692 18657 939 NA NA 1384 6772 1021 NA
1566079200.0 136.822 NA 102 392 0 NA NA 261 856 0 NA NA 564 18174 924 NA NA 996 6937 1160 NA
1566079200.0 136.823 NA 104 455 0 NA NA 262 995 0 NA NA 677 17369 955 NA NA 977 6522 1076 NA
1566079200.0 136.824 NA 106 430 0 NA NA 265 949 0 NA NA 647 23689 963 NA NA 926 8051 1069 NA
1566079200.0 136.825 NA 107 434 0 NA NA 258 859 0 NA NA 551 12845 672 NA NA 598 6768 731 NA
1566079200.0 136.826 NA 103 391 0 NA NA 264 860 0 NA NA 744 18829 937 NA NA 845 6820 1063 NA
1566079200.0 136.827 NA 106 318 0 NA NA 270 740 0 NA NA 618 3555 790 NA NA 1070 3702 933 NA
1566079200.0 136.828 NA 111 425 0 NA NA 264 912 0 NA NA 680 21418 1121 NA NA 1065 7496 1213 NA
1566079200.0 136.829 NA 104 412 0 NA NA 260 927 0 NA NA 572 21467 946 NA NA 874 8734 1069 NA
1566079200.0 136.83 NA 104 431 0 NA NA 260 895 0 NA NA 736 21528 1132 NA NA 873 7385 1197 NA
1566079200.0 136.8311 NA 178 0 NA NA NA 410 0 NA NA NA 2219 158 NA NA NA 1847 474 NA NA
