Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1566079200.0 136.765 NA 70 552 0 NA NA NA NA 130 687 0 NA NA NA NA 938 14426 888 NA NA NA NA 1029 6581 987 NA NA NA
1566079200.0 136.766 NA 71 576 0 NA NA NA NA 137 759 0 NA NA NA NA 995 16471 843 NA NA NA NA 1570 8271 987 NA NA NA
1566079200.0 136.768 NA 70 548 0 NA NA NA NA 139 692 0 NA NA NA NA 1055 15763 874 NA NA NA NA 1108 6952 1159 NA NA NA
1566079200.0 136.77 NA 71 549 0 NA NA NA NA 135 701 0 NA NA NA NA 972 11805 818 NA NA NA NA 1278 5743 980 NA NA NA
1566079200.0 136.7721 NA 143 0 NA NA NA NA NA 296 0 NA NA NA NA NA 4750 152 NA NA NA NA NA 9072 516 NA NA NA NA
1566079200.0 136.7722 NA 167 0 NA NA NA NA NA 266 0 NA NA NA NA NA 1525 147 NA NA NA NA NA 1616 353 NA NA NA NA
1566079200.0 136.774 NA 73 544 0 NA NA NA NA 136 663 0 NA NA NA NA 1008 11772 832 NA NA NA NA 1622 5169 934 NA NA NA
1566079200.0 136.779 NA 79 536 0 NA NA NA NA 142 660 0 NA NA NA NA 1042 11151 823 NA NA NA NA 1014 4607 892 NA NA NA
1566079200.0 136.7801 NA 104 0 NA NA NA NA NA 164 0 NA NA NA NA NA 462 227 NA NA NA NA NA 1339 803 NA NA NA NA
1566079200.0 136.7802 NA 130 0 NA NA NA NA NA 191 0 NA NA NA NA NA 452 254 NA NA NA NA NA 898 2022 NA NA NA NA
1566079200.0 136.8311 NA 185 0 NA NA NA NA NA 273 0 NA NA NA NA NA 2534 148 NA NA NA NA NA 2176 242 NA NA NA NA
1566079200.0 1364.0 NA 100 561 0 NA NA NA NA 384 672 0 NA NA NA NA 539 1831 659 NA NA NA NA 805 2005 785 NA NA NA
1566079200.0 1365.0 NA 102 560 0 NA NA NA NA 385 673 0 NA NA NA NA 592 1904 663 NA NA NA NA 907 2594 786 NA NA NA
1566079200.0 140.0 74 92 289 0 NA NA NA 129 360 394 0 NA NA NA 5695 817 900 244 NA NA NA 4836 1339 1738 314 NA NA NA
1566079200.0 140.54 NA 332 0 NA NA NA NA NA 477 0 NA NA NA NA NA 1594 447 NA NA NA NA NA 1955 882 NA NA NA NA
1566079200.0 145.0 70 90 293 0 NA NA NA 119 370 398 0 NA NA NA 2630 427 879 251 NA NA NA 3533 1136 1404 325 NA NA NA
1566079200.0 149.0 57 95 592 0 NA NA NA 111 378 723 0 NA NA NA 1625 862 1920 1078 NA NA NA 2214 1667 2464 1180 NA NA NA
1566079200.0 150.2 NA 96 322 0 NA NA NA NA 385 471 0 NA NA NA NA 435 1104 454 NA NA NA NA 2091 1681 701 NA NA NA
1566079200.0 16.0 NA 98 445 0 NA NA NA NA 374 549 0 NA NA NA NA 1785 2350 516 NA NA NA NA 1501 2027 681 NA NA NA
1566079200.0 18.0 NA 81 428 0 NA NA NA NA 374 536 0 NA NA NA NA 1645 2042 498 NA NA NA NA 1528 2478 634 NA NA NA
1566079200.0 19.0 NA 93 425 0 NA NA NA NA 367 549 0 NA NA NA NA 1755 2336 535 NA NA NA NA 2028 2611 756 NA NA NA
1566079200.0 2.0 88 88 206 NA NA NA NA 189 367 304 NA NA NA NA 4104 630 1134 NA NA NA NA 3132 902 1744 NA NA NA NA
1566079200.0 2017.1 379 0 140 NA NA NA NA 547 0 213 NA NA NA NA 1424 327 733 NA NA NA NA 1444 480 1195 NA NA NA NA
1566079200.0 2017.11 389 0 143 NA NA NA NA 547 0 219 NA NA NA NA 1722 334 803 NA NA NA NA 1674 527 1203 NA NA NA NA
1566079200.0 2017.2 326 0 136 NA NA NA NA 551 0 208 NA NA NA NA 1199 302 706 NA NA NA NA 1456 456 1292 NA NA NA NA
1566079200.0 2017.3 327 0 144 NA NA NA NA 550 0 212 NA NA NA NA 1132 287 648 NA NA NA NA 1858 594 952 NA NA NA NA
1566079200.0 2017.5 370 0 139 NA NA NA NA 543 0 214 NA NA NA NA 1314 325 707 NA NA NA NA 1987 493 1121 NA NA NA NA
1566079200.0 2017.6 381 0 138 NA NA NA NA 564 0 212 NA NA NA NA 1364 330 730 NA NA NA NA 1721 551 1130 NA NA NA NA
1566079200.0 2017.7 377 0 137 NA NA NA NA 558 0 210 NA NA NA NA 1294 327 709 NA NA NA NA 1569 587 1131 NA NA NA NA
1566079200.0 2017.8 187 NA NA NA NA NA NA 274 NA NA NA NA NA NA 533 NA NA NA NA NA NA 2903 NA NA NA NA NA NA
1566079200.0 2017.9 329 0 131 NA NA NA NA 543 0 208 NA NA NA NA 1142 315 689 NA NA NA NA 1653 441 1146 NA NA NA NA
1566079200.0 21.0 NA 83 427 0 NA NA NA NA 366 530 0 NA NA NA NA 1718 2410 511 NA NA NA NA 1027 2028 629 NA NA NA
