Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1566162000.0 134.813 NA 144 73 0 NA NA NA NA 1049 929 0 NA NA NA NA 3107 718 1024 NA NA NA NA 3387 844 1240 NA NA NA
1566162000.0 134.99601 NA 50 294 0 NA NA NA NA 939 1285 0 NA NA NA NA 759 60900 2518 NA NA NA NA 816 33466 2598 NA NA NA
1566162000.0 1340.0 NA 119 275 0 NA NA NA NA 1017 1166 0 NA NA NA NA 1531 4890 1703 NA NA NA NA 1905 5176 1764 NA NA NA
1566162000.0 1343.0 NA 116 276 0 NA NA NA NA 1017 1274 0 NA NA NA NA 1041 15144 1797 NA NA NA NA 1150 8229 1878 NA NA NA
1566162000.0 1344.0 NA 115 286 0 NA NA NA NA 1017 1275 0 NA NA NA NA 1378 7457 1836 NA NA NA NA 1494 5022 1923 NA NA NA
1566162000.0 1345.0 NA 116 289 0 NA NA NA NA 1018 1274 0 NA NA NA NA 1292 6434 1548 NA NA NA NA 1558 4393 1667 NA NA NA
1566162000.0 1347.0 NA 115 273 0 NA NA NA NA 1017 1169 0 NA NA NA NA 1580 4984 1799 NA NA NA NA 1713 5252 1863 NA NA NA
1566162000.0 1348.0 NA 113 278 0 NA NA NA NA 1016 1168 0 NA NA NA NA 1456 5175 1723 NA NA NA NA 1613 5415 1806 NA NA NA
1566162000.0 1349.0 NA 114 280 0 NA NA NA NA 1016 1168 0 NA NA NA NA 1491 5337 1574 NA NA NA NA 1673 5717 1667 NA NA NA
1566162000.0 135.1 264 0 126 NA NA NA NA 1143 0 1001 NA NA NA NA 3144 679 1654 NA NA NA NA 3456 739 1952 NA NA NA NA
1566162000.0 135.11 258 0 119 NA NA NA NA 1143 0 1103 NA NA NA NA 4413 853 9189 NA NA NA NA 4710 902 2706 NA NA NA NA
1566162000.0 135.12 262 0 127 NA NA NA NA 1143 0 1000 NA NA NA NA 2912 736 1577 NA NA NA NA 3182 788 1715 NA NA NA NA
1566162000.0 135.13 251 0 NA NA NA NA NA 1128 0 NA NA NA NA NA 3447 830 NA NA NA NA NA 3924 888 NA NA NA NA NA
1566162000.0 135.2 259 0 125 NA NA NA NA 1142 0 1000 NA NA NA NA 3365 818 2016 NA NA NA NA 4089 962 2285 NA NA NA NA
1566162000.0 135.3 260 0 127 NA NA NA NA 1142 0 1000 NA NA NA NA 3121 885 2152 NA NA NA NA 3443 1011 2754 NA NA NA NA
1566162000.0 135.4 260 0 122 NA NA NA NA 1143 0 1000 NA NA NA NA 3189 879 2188 NA NA NA NA 3632 998 2519 NA NA NA NA
1566162000.0 135.5 263 0 127 NA NA NA NA 1143 0 1000 NA NA NA NA 2914 670 1526 NA NA NA NA 3239 752 1651 NA NA NA NA
1566162000.0 135.6 263 0 127 NA NA NA NA 1143 0 1103 NA NA NA NA 3643 820 4453 NA NA NA NA 3949 922 2249 NA NA NA NA
1566162000.0 135.7 263 0 128 NA NA NA NA 1143 0 1000 NA NA NA NA 2539 747 1618 NA NA NA NA 2846 796 1744 NA NA NA NA
1566162000.0 135.8 96 NA NA NA NA NA NA 966 NA NA NA NA NA NA 941 NA NA NA NA NA NA 1563 NA NA NA NA NA NA
1566162000.0 135.9 266 0 125 NA NA NA NA 1143 0 1000 NA NA NA NA 3246 895 1973 NA NA NA NA 3542 1067 2285 NA NA NA NA
1566162000.0 1350.0 NA 115 281 0 NA NA NA NA 1016 1168 0 NA NA NA NA 1398 5286 1535 NA NA NA NA 1540 5570 1629 NA NA NA
1566162000.0 1351.0 NA 114 281 0 NA NA NA NA 1017 1168 0 NA NA NA NA 1408 5187 1705 NA NA NA NA 1742 5529 1777 NA NA NA
1566162000.0 1352.0 NA 115 280 0 NA NA NA NA 1017 1168 0 NA NA NA NA 1437 4999 1677 NA NA NA NA 1562 5208 1740 NA NA NA
1566162000.0 1353.0 NA 115 287 0 NA NA NA NA 1018 1275 0 NA NA NA NA 1446 10118 1875 NA NA NA NA 1656 5919 1975 NA NA NA
1566162000.0 1354.0 NA 114 284 0 NA NA NA NA 1019 1276 0 NA NA NA NA 1771 9982 1786 NA NA NA NA 2153 6289 1876 NA NA NA
1566162000.0 1355.0 NA 115 286 0 NA NA NA NA 1018 1275 0 NA NA NA NA 1686 8013 1542 NA NA NA NA 2387 6062 1660 NA NA NA
1566162000.0 136.722 NA 70 308 0 NA NA NA NA 971 1299 0 NA NA NA NA 1530 30934 2327 NA NA NA NA 1877 29922 2387 NA NA NA
1566162000.0 136.723 NA 73 295 0 NA NA NA NA 971 1286 0 NA NA NA NA 1912 26297 2694 NA NA NA NA 2072 25220 2777 NA NA NA
1566162000.0 136.724 NA 71 309 0 NA NA NA NA 971 1301 0 NA NA NA NA 1685 50624 2591 NA NA NA NA 1889 32370 2644 NA NA NA
1566162000.0 136.726 NA 73 276 0 NA NA NA NA 972 1269 0 NA NA NA NA 1848 29621 2183 NA NA NA NA 2005 27683 2238 NA NA NA
1566162000.0 136.728 NA 155 313 0 NA NA NA NA 1057 1310 0 NA NA NA NA 5706 33939 3175 NA NA NA NA 6370 33431 3287 NA NA NA
1566162000.0 136.729 NA 69 274 0 NA NA NA NA 967 1266 0 NA NA NA NA 1512 31359 2260 NA NA NA NA 1666 29781 2315 NA NA NA
1566162000.0 136.733 NA 155 78 0 NA NA NA NA 1063 936 0 NA NA NA NA 3602 822 1038 NA NA NA NA 3944 1152 1232 NA NA NA
1566162000.0 136.734 NA 86 274 0 NA NA NA NA 972 1266 0 NA NA NA NA 2331 26273 2361 NA NA NA NA 2477 26465 2412 NA NA NA
1566162000.0 136.737 NA 69 0 NA NA NA NA NA 968 0 NA NA NA NA NA 2240 0 NA NA NA NA NA 2437 0 NA NA NA NA
1566162000.0 136.739 NA 67 314 0 NA NA NA NA 966 1307 0 NA NA NA NA 2512 82682 2348 NA NA NA NA 5151 53384 2440 NA NA NA
1566162000.0 136.741 NA 67 280 0 NA NA NA NA 971 1275 0 NA NA NA NA 2507 49064 2902 NA NA NA NA 2881 44727 2986 NA NA NA
1566162000.0 136.742 NA 69 275 0 NA NA NA NA 967 1268 0 NA NA NA NA 2209 50960 2403 NA NA NA NA 2512 47511 2509 NA NA NA
1566162000.0 136.743 NA 69 286 0 NA NA NA NA 968 1281 0 NA NA NA NA 2466 45366 2857 NA NA NA NA 2732 44264 2924 NA NA NA
1566162000.0 136.747 NA 72 306 0 NA NA NA NA 973 1301 0 NA NA NA NA 2331 49656 3350 NA NA NA NA 2602 48697 3437 NA NA NA
1566162000.0 136.75 NA 70 322 0 NA NA NA NA 968 1312 0 NA NA NA NA 2319 77635 3207 NA NA NA NA 2718 51000 3378 NA NA NA
1566162000.0 136.754 NA 75 292 0 NA NA NA NA 975 1286 0 NA NA NA NA 2374 39661 2250 NA NA NA NA 2701 39336 2305 NA NA NA
1566162000.0 136.756 NA 71 288 0 NA NA NA NA 970 1178 0 NA NA NA NA 1982 33042 1236 NA NA NA NA 2118 33466 1305 NA NA NA
1566162000.0 136.758 NA 68 302 0 NA NA NA NA 969 1298 0 NA NA NA NA 2369 59596 3342 NA NA NA NA 4082 59768 3479 NA NA NA
1566162000.0 136.759 NA 67 316 0 NA NA NA NA 966 1310 0 NA NA NA NA 2207 65701 2730 NA NA NA NA 3840 63278 2791 NA NA NA
1566162000.0 136.76 NA 67 309 0 NA NA NA NA 970 1305 0 NA NA NA NA 3057 61921 3781 NA NA NA NA 4737 60898 3927 NA NA NA
1566162000.0 136.761 NA 67 NA NA NA NA NA NA 966 NA NA NA NA NA NA 2742 NA NA NA NA NA NA 4449 NA NA NA NA NA
1566162000.0 136.7611 NA 172 0 NA NA NA NA NA 1191 0 NA NA NA NA NA 62545 470 NA NA NA NA NA 13575 574 NA NA NA NA
1566162000.0 136.763 NA 67 285 0 NA NA NA NA 971 1279 0 NA NA NA NA 2670 59585 3148 NA NA NA NA 4657 57131 3357 NA NA NA
1566162000.0 136.764 NA 67 288 0 NA NA NA NA 967 1277 0 NA NA NA NA 2617 66743 2496 NA NA NA NA 4276 59818 2569 NA NA NA
