Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1566162000.0 136.772 NA 81 346 0 NA NA 166 791 0 NA NA 831 15707 940 NA NA 1387 6611 2066 NA
1566162000.0 136.7721 NA 171 0 NA NA NA 320 0 NA NA NA 5525 209 NA NA NA 8101 797 NA NA
1566162000.0 136.7722 NA 152 0 NA NA NA 274 0 NA NA NA 5961 187 NA NA NA 8549 891 NA NA
1566162000.0 136.773 NA 83 354 0 NA NA 164 738 0 NA NA 758 14478 971 NA NA 1259 6582 1160 NA
1566162000.0 136.774 NA 81 332 0 NA NA 168 621 0 NA NA 905 14265 970 NA NA 1484 6889 1561 NA
1566162000.0 136.775 NA 79 325 0 NA NA 166 667 0 NA NA 772 13133 915 NA NA 1339 5907 1062 NA
1566162000.0 136.78 NA 102 400 0 NA NA 194 696 0 NA NA 874 19074 1379 NA NA 1270 10963 1753 NA
1566162000.0 136.7801 NA 99 0 NA NA NA 187 0 NA NA NA 814 438 NA NA NA 3254 1803 NA NA
1566162000.0 136.7802 NA 73 0 NA NA NA 147 0 NA NA NA 590 302 NA NA NA 2653 2459 NA NA
1566162000.0 136.7803 NA 100 0 NA NA NA 204 0 NA NA NA 1000 397 NA NA NA 3490 1649 NA NA
1566162000.0 136.783 NA 99 406 0 NA NA 197 763 0 NA NA 832 23366 1120 NA NA 1226 11677 1784 NA
1566162000.0 136.785 NA 99 395 0 NA NA 197 764 0 NA NA 880 21039 1070 NA NA 1198 10058 1177 NA
1566162000.0 136.788 NA 100 403 0 NA NA 197 804 0 NA NA 789 22326 1120 NA NA 1174 8945 1800 NA
1566162000.0 136.79 NA 103 375 0 NA NA 195 683 0 NA NA 868 12671 1107 NA NA 1560 5910 1298 NA
