Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1566205200.0 136.822 NA 108 437 0 NA NA NA 181 824 0 NA NA NA 607 18704 1110 NA NA NA 2016 6837 1210 NA NA
1566205200.0 136.823 NA 107 496 0 NA NA NA 184 881 0 NA NA NA 671 17916 1124 NA NA NA 713 6582 1277 NA NA
1566205200.0 136.824 NA 109 477 0 NA NA NA 189 885 0 NA NA NA 667 23541 1133 NA NA NA 766 8184 1348 NA NA
1566205200.0 136.825 NA 110 424 0 NA NA NA 188 822 0 NA NA NA 602 13475 1150 NA NA NA 1313 6862 2044 NA NA
1566205200.0 136.826 NA 107 445 0 NA NA NA 188 894 0 NA NA NA 799 19552 1146 NA NA NA 808 7006 1428 NA NA
1566205200.0 136.827 NA 109 355 0 NA NA NA 189 638 0 NA NA NA 657 3421 980 NA NA NA 1162 3215 1337 NA NA
1566205200.0 136.828 NA 118 450 0 NA NA NA 190 848 0 NA NA NA 765 21859 1142 NA NA NA 1300 8107 1382 NA NA
1566205200.0 136.829 NA 114 456 0 NA NA NA 191 922 0 NA NA NA 652 22221 1135 NA NA NA 1221 7839 1321 NA NA
1566205200.0 136.83 NA 112 445 0 NA NA NA 202 862 0 NA NA NA 803 21771 1161 NA NA NA 1301 7425 1345 NA NA
1566205200.0 136.831 NA 108 460 0 NA NA NA 182 921 0 NA NA NA 692 23863 1126 NA NA NA 764 8065 1215 NA NA
1566205200.0 136.8311 NA 176 0 NA NA NA NA 298 0 NA NA NA NA 2353 167 NA NA NA NA 2932 646 NA NA NA
1566205200.0 136.832 NA 109 494 0 NA NA NA 189 967 0 NA NA NA 688 26724 1152 NA NA NA 774 10766 1324 NA NA
1566205200.0 136.833 NA 114 456 0 NA NA NA 193 843 0 NA NA NA 752 23332 1138 NA NA NA 1339 8041 1425 NA NA
1566205200.0 136.834 NA 108 443 0 NA NA NA 183 879 0 NA NA NA 638 21513 1127 NA NA NA 1986 7569 1241 NA NA
1566205200.0 136.835 NA 105 501 0 NA NA NA 185 891 0 NA NA NA 721 20137 1132 NA NA NA 2077 7840 1417 NA NA
1566205200.0 136.836 NA 110 471 0 NA NA NA 186 977 0 NA NA NA 730 23621 1114 NA NA NA 794 7948 1244 NA NA
1566205200.0 136.837 NA 112 442 0 NA NA NA 185 830 0 NA NA NA 707 17667 1190 NA NA NA 1972 10598 2700 NA NA
1566205200.0 136.839 NA 113 349 0 NA NA NA 191 661 0 NA NA NA 641 3475 999 NA NA NA 1704 3409 1313 NA NA
1566205200.0 136.84 NA 107 446 0 NA NA NA 195 844 0 NA NA NA 679 16811 1101 NA NA NA 991 6566 1195 NA NA
1566205200.0 136.841 NA 115 447 0 NA NA NA 193 868 0 NA NA NA 739 18615 1259 NA NA NA 1945 12028 5056 NA NA
1566205200.0 136.842 NA 107 458 0 NA NA NA 187 930 0 NA NA NA 726 23030 1116 NA NA NA 794 7824 1262 NA NA
1566205200.0 136.843 NA 116 462 0 NA NA NA 188 891 0 NA NA NA 691 28936 1142 NA NA NA 1006 9605 1373 NA NA
1566205200.0 136.844 NA 109 429 0 NA NA NA 195 820 0 NA NA NA 836 16861 1071 NA NA NA 1976 9210 3073 NA NA
1566205200.0 136.845 NA 108 425 0 NA NA NA 195 842 0 NA NA NA 724 14165 1091 NA NA NA 903 5672 1207 NA NA
1566205200.0 136.846 NA 111 419 0 NA NA NA 182 779 0 NA NA NA 931 13805 1126 NA NA NA 2728 7128 1813 NA NA
1566205200.0 136.847 NA 104 447 0 NA NA NA 199 856 0 NA NA NA 888 20137 1112 NA NA NA 915 7369 1351 NA NA
1566205200.0 136.848 NA 109 450 0 NA NA NA 197 912 0 NA NA NA 831 23556 1141 NA NA NA 818 7999 1357 NA NA
1566205200.0 136.85 NA 244 504 0 NA NA NA 403 849 0 NA NA NA 3606 16674 1470 NA NA NA 2401 6570 1643 NA NA
1566205200.0 136.8501 NA 247 468 0 NA NA NA 406 794 0 NA NA NA 3688 18390 1480 NA NA NA 2778 6929 1820 NA NA
1566205200.0 136.852 NA 255 478 0 NA NA NA 411 793 0 NA NA NA 3933 18179 1469 NA NA NA 2331 7263 1592 NA NA
1566205200.0 136.8521 NA 179 0 NA NA NA NA 307 0 NA NA NA NA 2676 154 NA NA NA NA 3126 420 NA NA NA
1566205200.0 136.853 NA 248 491 0 NA NA NA 417 880 0 NA NA NA 3662 16573 1480 NA NA NA 2250 6449 1652 NA NA
1566205200.0 136.854 NA 248 473 0 NA NA NA 426 820 0 NA NA NA 4232 17399 1479 NA NA NA 4078 6783 1588 NA NA
1566205200.0 136.855 NA 246 518 0 NA NA NA 405 906 0 NA NA NA 4008 15340 1537 NA NA NA 4395 6195 1829 NA NA
1566205200.0 136.856 NA 230 444 0 NA NA NA 383 802 0 NA NA NA 3052 11292 1489 NA NA NA 3741 4964 1658 NA NA
1566205200.0 136.8561 NA 239 380 0 NA NA NA 381 648 0 NA NA NA 2049 3741 841 NA NA NA 2981 4261 2140 NA NA
1566205200.0 136.8562 NA 207 358 0 NA NA NA 353 703 0 NA NA NA 1952 3045 933 NA NA NA 5455 5177 1722 NA NA
1566205200.0 136.857 NA 236 468 0 NA NA NA 403 835 0 NA NA NA 4000 16233 1474 NA NA NA 4006 6392 1605 NA NA
1566205200.0 136.858 NA 237 370 0 NA NA NA 391 728 0 NA NA NA 2477 3991 1363 NA NA NA 5362 4456 3932 NA NA
1566205200.0 136.86 NA 239 460 0 NA NA NA 405 815 0 NA NA NA 4070 17623 1493 NA NA NA 3965 7072 1724 NA NA
1566205200.0 136.861 NA 249 483 0 NA NA NA 408 807 0 NA NA NA 3954 19609 1543 NA NA NA 2460 7167 1683 NA NA
1566205200.0 136.864 NA 272 510 0 NA NA NA 412 918 0 NA NA NA 4561 24768 1522 NA NA NA 2459 8594 1646 NA NA
1566205200.0 136.8642 NA 264 513 0 NA NA NA 434 914 0 NA NA NA 4510 24675 1513 NA NA NA 3204 8390 1829 NA NA
1566205200.0 136.8643 NA 273 513 0 NA NA NA 424 842 0 NA NA NA 4591 24747 1546 NA NA NA 2532 8452 1975 NA NA
1566205200.0 136.866 NA 266 481 0 NA NA NA 429 837 0 NA NA NA 4514 22808 1521 NA NA NA 2360 8053 1628 NA NA
1566205200.0 136.867 NA 258 532 0 NA NA NA 422 901 0 NA NA NA 4329 20754 1517 NA NA NA 2664 7609 1661 NA NA
1566205200.0 136.868 NA 245 460 0 NA NA NA 402 820 0 NA NA NA 3434 16686 1487 NA NA NA 2813 6413 1565 NA NA
1566205200.0 136.869 NA 251 500 0 NA NA NA 421 880 0 NA NA NA 4599 22870 1504 NA NA NA 2679 7920 1664 NA NA
1566205200.0 136.87 NA 234 375 0 NA NA NA 382 712 0 NA NA NA 2468 4093 1348 NA NA NA 2784 3144 1546 NA NA
1566205200.0 136.871 NA 266 512 0 NA NA NA 457 891 0 NA NA NA 5163 27139 1535 NA NA NA 3161 9847 1653 NA NA
1566205200.0 136.873 NA 254 472 0 NA NA NA 414 859 0 NA NA NA 3895 18464 1564 NA NA NA 3132 6891 1720 NA NA
1566205200.0 136.874 NA 253 517 0 NA NA NA 409 916 0 NA NA NA 3889 19281 1514 NA NA NA 2557 7132 1715 NA NA
1566205200.0 136.875 NA 248 475 0 NA NA NA 418 822 0 NA NA NA 4292 19003 1565 NA NA NA 3050 7116 1673 NA NA
1566205200.0 136.876 NA 267 517 0 NA NA NA 425 848 0 NA NA NA 4321 22649 1549 NA NA NA 2672 8802 1714 NA NA
1566205200.0 136.877 NA 257 500 0 NA NA NA 417 860 0 NA NA NA 3922 19998 1564 NA NA NA 2697 7452 1840 NA NA
1566205200.0 136.878 NA 262 490 0 NA NA NA 422 811 0 NA NA NA 4316 20534 1544 NA NA NA 2519 7850 1702 NA NA
1566205200.0 136.879 NA 247 529 0 NA NA NA 398 903 0 NA NA NA 3986 18553 1576 NA NA NA 2576 6976 1666 NA NA
1566205200.0 136.88 NA 231 449 0 NA NA NA 400 781 0 NA NA NA 3344 14393 1505 NA NA NA 3852 5921 1632 NA NA
1566205200.0 136.881 NA 248 468 0 NA NA NA 401 858 0 NA NA NA 4172 17925 1537 NA NA NA 3144 7244 2202 NA NA
1566205200.0 136.882 NA 232 412 0 NA NA NA 389 730 0 NA NA NA 2759 5405 1266 NA NA NA 5462 6919 1773 NA NA
1566205200.0 136.883 NA 261 504 0 NA NA NA 433 867 0 NA NA NA 4879 23331 1548 NA NA NA 2717 8106 1753 NA NA
1566205200.0 136.884 NA 249 476 0 NA NA NA 395 867 0 NA NA NA 4226 20929 1544 NA NA NA 2779 7753 1672 NA NA
1566205200.0 136.885 NA 248 467 0 NA NA NA 403 887 0 NA NA NA 3927 18599 1578 NA NA NA 2586 6876 1896 NA NA
1566205200.0 136.886 NA 274 512 0 NA NA NA 425 925 0 NA NA NA 4025 19605 1526 NA NA NA 2709 7188 1861 NA NA
1566205200.0 136.887 NA 242 467 0 NA NA NA 409 824 0 NA NA NA 4236 18202 1536 NA NA NA 4070 6925 1667 NA NA
1566205200.0 136.888 NA 256 507 0 NA NA NA 408 890 0 NA NA NA 4221 21813 1545 NA NA NA 2603 8154 1649 NA NA
1566205200.0 136.889 NA 259 509 0 NA NA NA 406 940 0 NA NA NA 4127 21825 1567 NA NA NA 3297 8012 1661 NA NA
1566205200.0 136.89 NA 264 486 0 NA NA NA 418 821 0 NA NA NA 4374 19849 1593 NA NA NA 2768 7460 1779 NA NA
1566205200.0 136.891 NA 253 537 0 NA NA NA 409 872 0 NA NA NA 4078 18449 1566 NA NA NA 3030 6840 1809 NA NA
1566205200.0 136.892 NA 240 458 0 NA NA NA 385 821 0 NA NA NA 3489 16719 1540 NA NA NA 2926 6244 1628 NA NA
1566205200.0 136.893 NA 254 477 0 NA NA NA 426 843 0 NA NA NA 4362 20121 1572 NA NA NA 2833 7292 1723 NA NA
1566205200.0 136.894 NA 239 450 0 NA NA NA 393 746 0 NA NA NA 3020 8764 1374 NA NA NA 2897 4179 1487 NA NA
1566205200.0 136.895 NA 262 497 0 NA NA NA 420 924 0 NA NA NA 4956 22162 1566 NA NA NA 3091 7969 1860 NA NA
1566205200.0 136.896 NA 249 476 0 NA NA NA 413 843 0 NA NA NA 4306 21357 1548 NA NA NA 2726 7699 1672 NA NA
1566205200.0 136.898 NA 242 487 0 NA NA NA 406 847 0 NA NA NA 3939 21286 1567 NA NA NA 3369 7852 1679 NA NA
1566205200.0 1361.0 78 184 351 0 NA NA 167 554 677 0 NA NA 4412 542 2047 636 NA NA 2018 398 2186 711 NA NA
1566205200.0 1361.17 66 217 382 0 NA NA 144 600 705 0 NA NA 5004 2045 2221 1060 NA NA 2249 849 2230 1135 NA NA
1566205200.0 1361.18 63 270 410 0 NA NA 140 676 761 0 NA NA 4843 2135 2549 2112 NA NA 3854 2896 2582 2429 NA NA
1566205200.0 1362.0 86 181 353 0 NA NA 174 597 690 0 NA NA 8218 545 2090 642 NA NA 3884 421 2059 713 NA NA
1566205200.0 1362.18 66 273 417 0 NA NA 145 631 746 0 NA NA 8736 2117 2661 2118 NA NA 5810 1780 2678 2367 NA NA
1566205200.0 1363.0 84 193 355 0 NA NA 173 600 701 0 NA NA 8247 557 2083 639 NA NA 3823 413 1989 700 NA NA
1566205200.0 1363.18 68 279 414 0 NA NA 144 677 747 0 NA NA 9338 2191 2668 2174 NA NA 5389 1975 2539 2272 NA NA
1566205200.0 1364.0 NA 142 343 0 NA NA NA 600 698 0 NA NA NA 571 2054 650 NA NA NA 1250 2877 883 NA NA
1566205200.0 139902.0 NA 148 349 0 NA NA NA 601 642 0 NA NA NA 616 2278 694 NA NA NA 1094 2607 1742 NA NA
1566205200.0 13992501.0 NA 299 586 0 NA NA NA 576 1003 0 NA NA NA 3033 4458 675 NA NA NA 3548 3525 823 NA NA
1566205200.0 13992502.0 NA 304 572 0 NA NA NA 576 860 0 NA NA NA 3007 4602 655 NA NA NA 2249 3189 767 NA NA
1566205200.0 14.0 NA 143 308 0 NA NA NA 603 689 0 NA NA NA 2493 5266 608 NA NA NA 1363 3192 727 NA NA
1566205200.0 140.53 NA 306 0 NA NA NA NA 447 0 NA NA NA NA 3439 351 NA NA NA NA 1552 412 NA NA NA
1566205200.0 140.54 NA 269 0 NA NA NA NA 652 0 NA NA NA NA 1729 468 NA NA NA NA 1931 763 NA NA NA
1566205200.0 140.55 NA 90 84 380 0 NA NA 168 161 708 0 NA NA 1572 2116 14555 350 NA NA 990 762 4408 415 NA
1566205200.0 140.56 NA 711 0 NA NA NA NA 1409 0 NA NA NA NA 20019 892 NA NA NA NA 8825 1023 NA NA NA
1566205200.0 140.57 NA 404 0 NA NA NA NA 681 0 NA NA NA NA 4108 826 NA NA NA NA 7176 2336 NA NA NA
1566205200.0 144.6 NA 297 NA NA NA NA NA 652 NA NA NA NA NA 3056 NA NA NA NA NA 2628 NA NA NA NA
1566205200.0 15.0 NA 139 282 0 NA NA NA 599 626 0 NA NA NA 1730 2467 548 NA NA NA 1262 3072 718 NA NA
1566205200.0 158.0 61 249 385 72 0 NA 127 637 678 127 0 NA 2184 1051 2439 245 1221 NA 2415 919 2464 383 1324 NA
1566205200.0 158.1 NA 212 373 0 NA NA NA 643 777 0 NA NA NA 1123 2599 1293 NA NA NA 2413 4677 2305 NA NA
1566205200.0 158.2 NA 257 368 0 NA NA NA 643 730 0 NA NA NA 1043 2458 1255 NA NA NA 2178 4821 1512 NA NA
1566205200.0 158.3 NA 260 375 0 NA NA NA 696 761 0 NA NA NA 1019 2440 1263 NA NA NA 1262 2713 1399 NA NA
1566205200.0 16.0 NA 122 285 0 NA NA NA 602 622 0 NA NA NA 1833 2815 614 NA NA NA 1507 2865 1074 NA NA
1566205200.0 17.0 NA 113 281 0 NA NA NA 556 565 0 NA NA NA 1775 2589 637 NA NA NA 1881 4592 1452 NA NA
1566205200.0 18.0 NA 108 279 0 NA NA NA 559 619 0 NA NA NA 1698 2368 558 NA NA NA 1298 3038 787 NA NA
1566205200.0 19.0 NA 126 280 0 NA NA NA 602 694 0 NA NA NA 1783 2623 643 NA NA NA 3458 6633 1567 NA NA
1566205200.0 200.0 NA 181 354 0 NA NA NA 615 705 0 NA NA NA 1016 2679 589 NA NA NA 1426 3445 772 NA NA
1566205200.0 20034.1 NA 293 202 0 NA NA NA 436 309 0 NA NA NA 2637 1427 320 NA NA NA 3206 6124 793 NA NA
1566205200.0 20034.11 NA 301 382 0 NA NA NA 409 670 0 NA NA NA 2712 3041 706 NA NA NA 2771 3714 800 NA NA
1566205200.0 2017.13 406 0 NA NA NA NA 890 0 NA NA NA NA 1573 347 NA NA NA NA 1342 408 NA NA NA NA
1566205200.0 2017.8 189 NA NA NA NA NA 317 NA NA NA NA NA 565 NA NA NA NA NA 1394 NA NA NA NA NA
1566205200.0 2018.1 402 0 137 NA NA NA 838 0 227 NA NA NA 1608 311 705 NA NA NA 1424 407 1173 NA NA NA
1566205200.0 2018.11 400 0 136 NA NA NA 843 0 226 NA NA NA 1916 315 805 NA NA NA 1776 385 1086 NA NA NA
1566205200.0 2018.12 380 0 127 NA NA NA 883 0 223 NA NA NA 1680 385 720 NA NA NA 3632 1549 2703 NA NA NA
1566205200.0 2018.13 402 0 NA NA NA NA 834 0 NA NA NA NA 1637 349 NA NA NA NA 1392 409 NA NA NA NA
1566205200.0 2018.2 330 0 129 NA NA NA 840 0 222 NA NA NA 1434 298 657 NA NA NA 1867 404 993 NA NA NA
1566205200.0 2018.3 331 0 130 NA NA NA 840 0 222 NA NA NA 1436 299 656 NA NA NA 1523 395 958 NA NA NA
1566205200.0 2018.4 384 0 129 NA NA NA 883 0 219 NA NA NA 1526 326 660 NA NA NA 1548 1230 928 NA NA NA
1566205200.0 2018.5 387 0 132 NA NA NA 883 0 220 NA NA NA 1563 310 672 NA NA NA 2241 429 820 NA NA NA
1566205200.0 2018.6 387 0 126 NA NA NA 883 0 231 NA NA NA 1705 315 784 NA NA NA 3697 651 2246 NA NA NA
1566205200.0 2018.7 401 0 129 NA NA NA 838 0 229 NA NA NA 1559 303 688 NA NA NA 1533 373 1319 NA NA NA
1566205200.0 2018.8 188 NA NA NA NA NA 314 NA NA NA NA NA 541 NA NA NA NA NA 1156 NA NA NA NA NA
1566205200.0 2018.9 382 0 130 NA NA NA 839 0 212 NA NA NA 1493 311 646 NA NA NA 2222 454 821 NA NA NA
1566205200.0 202.0 NA 179 377 0 NA NA NA 570 715 0 NA NA NA 1029 2880 632 NA NA NA 1493 3113 1607 NA NA
1566205200.0 20261.97 661 NA NA NA NA NA 962 NA NA NA NA NA 10234 NA NA NA NA NA 3983 NA NA NA NA NA
1566205200.0 203.0 NA 189 377 0 NA NA NA 615 693 0 NA NA NA 975 2749 600 NA NA NA 1394 3325 814 NA NA
1566205200.0 20434.0 97 316 394 0 NA NA 172 517 742 0 NA NA 7218 2778 2988 710 NA NA 3239 1984 3860 839 NA NA
1566205200.0 205.0 NA 179 364 0 NA NA NA 613 677 0 NA NA NA 1120 2869 585 NA NA NA 1474 3155 795 NA NA
1566205200.0 21.0 NA 117 280 0 NA NA NA 600 584 0 NA NA NA 1773 2711 610 NA NA NA 1779 2844 868 NA NA
1566205200.0 21234.0 84 290 389 0 NA NA 156 462 679 0 NA NA 5771 2683 2882 705 NA NA 2450 1581 2341 773 NA NA
1566205200.0 21234.11 95 302 383 0 NA NA 165 429 689 0 NA NA 6026 2733 2885 726 NA NA 2985 1700 2702 831 NA NA
1566205200.0 22.0 NA 140 294 0 NA NA NA 601 677 0 NA NA NA 1820 3012 570 NA NA NA 860 2957 711 NA NA
1566205200.0 22434.0 96 298 395 0 NA NA 166 435 705 0 NA NA 6417 3018 3571 728 NA NA 3903 2798 2941 846 NA NA
1566205200.0 23.0 NA 132 300 0 NA NA NA 600 670 0 NA NA NA 2247 3401 642 NA NA NA 1714 2711 794 NA NA
1566205200.0 24.0 NA 133 307 0 NA NA NA 600 659 0 NA NA NA 2485 4383 635 NA NA NA 1954 3439 792 NA NA
1566205200.0 24034.0 75 269 361 0 NA NA 139 434 667 0 NA NA 5877 2363 2688 545 NA NA 2961 1567 2583 677 NA NA
1566205200.0 25.0 NA 154 313 0 74 NA NA 556 693 0 130 NA NA 2617 4823 596 394 NA NA 1014 2829 681 399 NA
1566205200.0 250199.0 327 NA NA NA NA NA 620 NA NA NA NA NA 3098 NA NA NA NA NA 1600 NA NA NA NA NA
1566205200.0 250199.17 339 NA NA NA NA NA 620 NA NA NA NA NA 3485 NA NA NA NA NA 1711 NA NA NA NA NA
1566205200.0 250199.18 421 NA NA NA NA NA 722 NA NA NA NA NA 4859 NA NA NA NA NA 2056 NA NA NA NA NA
1566205200.0 250200.0 NA 325 435 0 NA NA NA 721 740 0 NA NA NA 13219 3481 722 NA NA NA 7745 6606 1574 NA NA
1566205200.0 250200.117 68 410 264 NA NA NA 146 620 666 NA NA NA 2569 4663 2195 NA NA NA 1904 1905 1990 NA NA NA
1566205200.0 250200.118 64 549 308 159 NA NA 139 818 691 277 NA NA 2402 3890 3255 768 NA NA 1101 2430 2127 841 NA NA
1566205200.0 250200.18 NA 578 552 0 NA NA NA 1107 886 0 NA NA NA 23609 5773 2162 NA NA NA 9123 3882 2264 NA NA
1566205200.0 250202.118 69 527 312 161 NA NA 142 812 679 273 NA NA 3125 3973 2961 774 NA NA 1383 2434 1998 844 NA NA
1566205200.0 250202.171 NA 351 429 484 0 NA NA 619 826 844 0 NA NA 3520 17676 4307 1112 NA NA 1807 5405 2838 1203 NA
1566205200.0 250202.18 NA 571 569 0 NA NA NA 1120 845 0 NA NA NA 25383 6061 2164 NA NA NA 10166 4181 2335 NA NA
1566205200.0 250203.18 NA 563 564 0 NA NA NA 1108 909 0 NA NA NA 24562 5621 2120 NA NA NA 12132 3319 2274 NA NA
1566205200.0 250204.0 NA 335 429 0 NA NA NA 671 730 0 NA NA NA 11701 3554 690 NA NA NA 8103 3837 1767 NA NA
1566205200.0 250204.17 NA 437 479 0 NA NA NA 892 836 0 NA NA NA 16540 3859 1114 NA NA NA 5536 2635 1216 NA NA
1566205200.0 250204.18 NA 583 560 0 NA NA NA 1173 949 0 NA NA NA 24575 5532 2108 NA NA NA 9053 3199 2234 NA NA
1566205200.0 250205.17 NA 430 473 0 NA NA NA 839 817 0 NA NA NA 17440 3694 1110 NA NA NA 5621 2602 1191 NA NA
1566205200.0 250205.18 NA 551 536 0 NA NA NA 1045 880 0 NA NA NA 23541 5198 2171 NA NA NA 9835 3190 2384 NA NA
1566205200.0 250206.118 66 514 302 158 NA NA 138 812 601 264 NA NA 1417 3074 2288 749 NA NA 954 2158 1754 854 NA NA
1566205200.0 250206.18 NA 560 592 0 NA NA NA 1109 956 0 NA NA NA 23771 5799 2159 NA NA NA 10147 3372 2267 NA NA
1566205200.0 250207.0 NA 333 427 0 NA NA NA 671 774 0 NA NA NA 11162 3494 727 NA NA NA 8001 8026 1919 NA NA
1566205200.0 250207.17 NA 426 450 0 NA NA NA 836 799 0 NA NA NA 16567 3726 974 NA NA NA 7983 4699 2648 NA NA
1566205200.0 250207.18 NA 551 553 0 NA NA NA 1043 889 0 NA NA NA 23367 4834 2132 NA NA NA 9147 3075 2395 NA NA
1566205200.0 250208.18 NA 592 594 0 NA NA NA 1108 824 0 NA NA NA 28139 7500 2171 NA NA NA 13276 3960 2260 NA NA
1566205200.0 250399.0 222 NA NA NA NA NA 620 NA NA NA NA NA 1228 NA NA NA NA NA 850 NA NA NA NA NA
1566205200.0 250399.17 294 NA NA NA NA NA 614 NA NA NA NA NA 1581 NA NA NA NA NA 964 NA NA NA NA NA
1566205200.0 250399.18 300 NA NA NA NA NA 614 NA NA NA NA NA 1598 NA NA NA NA NA 955 NA NA NA NA NA
1566205200.0 250400.18 446 0 145 NA NA NA 891 0 232 NA NA NA 2115 310 751 NA NA NA 1869 448 929 NA NA NA
1566205200.0 250402.1 221 360 0 NA NA NA 620 838 0 NA NA NA 1199 1741 285 NA NA NA 947 1421 448 NA NA NA
1566205200.0 250402.18 433 0 131 NA NA NA 888 0 236 NA NA NA 2429 304 859 NA NA NA 6150 780 3074 NA NA NA
1566205200.0 250402.181 294 415 0 NA NA NA 614 817 0 NA NA NA 1552 2222 394 NA NA NA 2195 4828 1204 NA NA NA
1566205200.0 250403.18 432 0 136 NA NA NA 884 0 243 NA NA NA 2165 349 790 NA NA NA 2372 1300 2160 NA NA NA
1566205200.0 250405.18 434 0 144 NA NA NA 887 0 227 NA NA NA 2011 305 755 NA NA NA 1689 392 1179 NA NA NA
1566205200.0 250406.18 429 0 125 NA NA NA 845 0 235 NA NA NA 1774 344 756 NA NA NA 2145 1300 3214 NA NA NA
1566205200.0 250407.18 384 0 138 NA NA NA 886 0 228 NA NA NA 1925 303 716 NA NA NA 2051 589 823 NA NA NA
1566205200.0 250408.18 424 0 137 NA NA NA 889 0 242 NA NA NA 2331 321 873 NA NA NA 4148 632 1782 NA NA NA
1566205200.0 250409.18 444 0 136 NA NA NA 887 0 240 NA NA NA 2524 406 893 NA NA NA 2612 2573 2208 NA NA NA
1566205200.0 25200.0 NA 326 580 0 NA NA NA 621 957 0 NA NA NA 2950 3987 638 NA NA NA 3055 3021 790 NA NA
1566205200.0 25203.0 NA 333 613 0 NA NA NA 576 948 0 NA NA NA 2944 3991 649 NA NA NA 1934 2742 853 NA NA
1566205200.0 25204.0 NA 337 594 0 NA NA NA 576 956 0 NA NA NA 2817 4293 654 NA NA NA 1362 3041 741 NA NA
1566205200.0 25205.0 NA 339 589 0 NA NA NA 621 1013 0 NA NA NA 2825 4147 675 NA NA NA 1553 4121 902 NA NA
1566205200.0 25206.0 NA 343 663 0 NA NA NA 576 983 0 NA NA NA 2871 4200 658 NA NA NA 1718 2811 725 NA NA
1566205200.0 25207.0 NA 340 582 0 NA NA NA 621 919 0 NA NA NA 2920 3733 664 NA NA NA 1338 3128 999 NA NA
1566205200.0 25208.0 NA 359 613 0 NA NA NA 576 916 0 NA NA NA 3029 5240 659 NA NA NA 1661 3684 741 NA NA
1566205200.0 25211.0 82 337 629 0 NA NA 174 621 997 0 NA NA 4701 2779 4253 658 NA NA 2183 1228 2686 727 NA NA
1566205200.0 25211.17 68 402 621 0 NA NA 145 671 1023 0 NA NA 5519 4480 4667 1067 NA NA 2494 1770 3103 1163 NA NA
1566205200.0 25211.18 67 507 739 0 NA NA 142 864 1183 0 NA NA 4940 6516 6454 2133 NA NA 3790 3916 4041 2290 NA NA
1566205200.0 25212.18 69 503 797 0 NA NA 146 814 1156 0 NA NA 9386 6642 7014 2152 NA NA 5314 3350 3744 2226 NA NA
1566205200.0 25213.18 68 530 734 0 NA NA 144 956 1106 0 NA NA 9167 6358 6759 2143 NA NA 5321 3094 3731 2260 NA NA
1566205200.0 25214.0 NA 359 636 0 NA NA NA 621 933 0 NA NA NA 2926 4223 659 NA NA NA 1779 2862 726 NA NA
1566205200.0 25402.17 564 0 136 NA NA NA 944 0 237 NA NA NA 7740 370 824 NA NA NA 4410 954 1460 NA NA NA
1566205200.0 25402.18 601 0 140 NA NA NA 996 0 238 NA NA NA 7615 350 857 NA NA NA 3732 712 2002 NA NA NA
1566205200.0 25406.18 582 0 138 NA NA NA 944 0 225 NA NA NA 5229 317 692 NA NA NA 2577 403 771 NA NA NA
1566205200.0 25408.17 592 0 144 NA NA NA 1046 0 242 NA NA NA 9162 319 888 NA NA NA 3862 402 792 NA NA NA
1566205200.0 25408.18 602 0 153 NA NA NA 995 0 240 NA NA NA 9114 322 894 NA NA NA 3621 403 869 NA NA NA
1566205200.0 25409.17 588 0 142 NA NA NA 942 0 236 NA NA NA 7241 338 777 NA NA NA 4350 608 910 NA NA NA
1566205200.0 25409.18 587 0 136 NA NA NA 996 0 243 NA NA NA 7302 346 919 NA NA NA 3641 837 1746 NA NA NA
1566205200.0 26.0 NA 131 303 0 NA NA NA 554 673 0 NA NA NA 2175 3289 586 NA NA NA 1484 3573 738 NA NA
1566205200.0 27.0 NA 136 291 0 NA NA NA 556 656 0 NA NA NA 2300 3146 614 NA NA NA 2178 3886 1612 NA NA
1566205200.0 27434.0 NA 281 364 0 NA NA NA 412 677 0 NA NA NA 2553 2798 562 NA NA NA 2783 2905 891 NA NA
1566205200.0 27434.21 NA 275 231 160 NA NA NA 437 611 271 NA NA NA 2620 1748 1002 NA NA NA 3292 1618 1618 NA NA
1566205200.0 27834.0 86 280 370 0 NA NA 153 432 682 0 NA NA 6284 2578 3117 557 NA NA 2644 1768 2578 638 NA NA
1566205200.0 28.0 NA 131 303 0 NA NA NA 602 677 0 NA NA NA 2431 3973 594 NA NA NA 2330 3698 802 NA NA
1566205200.0 28634.0 85 292 383 0 NA NA 153 455 683 0 NA NA 6180 2719 3016 723 NA NA 4397 1938 2739 834 NA NA
1566205200.0 29.0 NA 133 297 0 NA NA NA 600 604 0 NA NA NA 2224 3410 612 NA NA NA 1557 3166 899 NA NA
1566205200.0 29034.0 88 272 368 0 NA NA 161 434 684 0 NA NA 8099 2665 3272 573 NA NA 4151 2267 2706 741 NA NA
1566205200.0 29434.0 85 296 377 0 NA NA 158 430 684 0 NA NA 6119 2676 3028 722 NA NA 3116 2211 2768 862 NA NA
1566205200.0 3.0 71 119 208 NA NA NA 190 581 598 NA NA NA 5606 462 1845 NA NA NA 3924 627 3505 NA NA NA
